NUM_POST,latitude,longitude,type,commune,altitude,nom_usuel,num_dep
34301002,43.397,3.692,TN,SETE,75,SETE,34
34301002,43.397,3.692,TX,SETE,75,SETE,34
35110003,48.327,-1.597,TN,FEINS,87,FEINS  SA,35
35110003,48.327,-1.597,TX,FEINS,87,FEINS  SA,35
37003001,47.394,0.977,TN,AMBOISE,119,AMBOISE,37
37003001,47.394,0.977,TX,AMBOISE,119,AMBOISE,37
38299001,44.784,5.906,TN,PELLAFOL,947,PELLAFOL-CHANEAUX,38
38299001,44.784,5.906,TX,PELLAFOL,947,PELLAFOL-CHANEAUX,38
38366001,44.796,5.796,TN,SAINT-BAUDILLE-ET-PIPET,1040,ST-BAUDILLE,38
38366001,44.796,5.796,TX,SAINT-BAUDILLE-ET-PIPET,1040,ST-BAUDILLE,38
38548001,45.079,5.561,TN,VILLARD-DE-LANS,1027,VILLARD-DE-LANS,38
38548001,45.079,5.561,TX,VILLARD-DE-LANS,1027,VILLARD-DE-LANS,38
39013004,46.896,5.74,TN,ARBOIS,313,ARBOIS_SAPC,39
41097001,47.32,1.688,TN,GIEVRES,83,ROMORANTIN,41
41097001,47.32,1.688,TX,GIEVRES,83,ROMORANTIN,41
43096001,45.3,3.42,TN,FONTANNES,435,FONTANNES,43
52332001,48.022,5.587,TN,VAL-DE-MEUSE,380,VAL-DE-MEUSE,52
56165003,47.951,-2.398,TN,PLOERMEL,65,PLOERMEL,56
56165003,47.951,-2.398,TX,PLOERMEL,65,PLOERMEL,56
62298001,50.226,3.164,TN,EPINOY,76,CAMBRAI-EPINOY,62
62298001,50.226,3.164,TX,EPINOY,76,CAMBRAI-EPINOY,62
64068001,43.127,-0.273,TN,ASSON,337,ASSON,64
67498001,48.884,7.582,TN,UHRWILLER,217,UHRWILLER_SAPC,67
67498001,48.884,7.582,TX,UHRWILLER,217,UHRWILLER_SAPC,67
69141001,45.615,4.674,TN,MORNANT,343,MORNANT,69
69141001,45.615,4.674,TX,MORNANT,343,MORNANT,69
71320001,46.628,4.477,TN,MONT-SAINT-VINCENT,601,MT-ST-VINCENT,71
71320001,46.628,4.477,TX,MONT-SAINT-VINCENT,601,MT-ST-VINCENT,71
71491001,46.408,4.017,TN,SAINT-YAN,242,ST YAN,71
71491001,46.408,4.017,TX,SAINT-YAN,242,ST YAN,71
73026001,45.214,6.717,TN,AVRIEUX,1104,AVRIEUX,73
73026001,45.214,6.717,TX,AVRIEUX,1104,AVRIEUX,73
76116001,49.39,1.178,TN,BOOS,156,ROUEN-BOOS,76
76116001,49.39,1.178,TX,BOOS,156,ROUEN-BOOS,76
76302002,49.642,0.368,TN,GODERVILLE,118,GODERVILLE,76
76552001,49.509,0.071,TN,SAINTE-ADRESSE,100,CAP-DE-LA-HEVE,76
76552001,49.509,0.071,TX,SAINTE-ADRESSE,100,CAP-DE-LA-HEVE,76
77211001,48.595,3.008,TN,GRANDPUITS-BAILLY-CARROIS,128,NANGIS,77
77211001,48.595,3.008,TX,GRANDPUITS-BAILLY-CARROIS,128,NANGIS,77
79220002,46.231,-0.669,TN,PRIN-DEYRANCON,8,PRIN-DEYRANCON_SAPC,79
79220002,46.231,-0.669,TX,PRIN-DEYRANCON,8,PRIN-DEYRANCON_SAPC,79
79320002,46.46,-0.46,TN,SURIN,100,SURIN_SAPC,79
80182003,50.187,1.521,TN,CAYEUX-SUR-MER,4,CAYEUX-SUR-MER,80
80606002,49.957,1.77,TN,OISEMONT,121,OISEMONT_SAPC,80
80682001,49.765,2.698,TN,ROUVROY-EN-SANTERRE,95,ROUVROY-EN-SANTERRE,80
83145001,43.594,5.963,TN,VARAGES,348,VARAGES,83
83145001,43.594,5.963,TX,VARAGES,348,VARAGES,83
85152001,46.621,-1.633,TN,LES ACHARDS,58,LA MOTHE ACHARD,85
86039001,46.276,0.19,TN,BRUX,148,BRUX_SAPC,86
89333001,47.488,4.059,TN,SAINT-ANDRE-EN-TERRE-PLAINE,300,ST ANDRE,89
89333001,47.488,4.059,TX,SAINT-ANDRE-EN-TERRE-PLAINE,300,ST ANDRE,89
89387002,48.168,3.289,TN,SENS,70,SENS,89
89387002,48.168,3.289,TX,SENS,70,SENS,89
91184001,48.422,2.374,TN,COURDIMANCHE-SUR-ESSONNE,71,COURDIMANCHE,91
91184001,48.422,2.374,TX,COURDIMANCHE-SUR-ESSONNE,71,COURDIMANCHE,91
4019001,44.391,6.67,TX,FAUCON-DE-BARCELONNETTE,1155,BARCELONNETTE,4
6004009,43.599,7.111,TX,ANTIBES,32,ANTIBES_SAPC,6
6152002,43.623,7.029,TX,VALBONNE,238,VALBONNE-SOPHIA,6
12154003,43.892,2.836,TX,MONTLAUR,374,MONTLAUR,12
25219002,47.127,6.366,TX,EPENOY,752,EPENOY,25
25512001,47.162,6.738,TX,LE RUSSEY,891,LE RUSSEY,25
38538002,45.217,5.849,TX,LE VERSOUD,220,GRENOBLE - LVD,38
42299001,45.625,4.079,TX,SAVIGNEUX,370,SAVIGNEUX,42
50277001,48.862,-1.573,TX,BREVILLE-SUR-MER,5,LONGUEVILLE,50
60382001,49.432,2.804,TX,MARGNY-LES-COMPIEGNE,92,MARGNY-LES-COMPIEGNE,60
63003004,45.517,3.743,TX,AMBERT,555,AMBERT,63
73197001,45.544,6.757,TX,PEISEY-NANCROIX,1350,PEISEY NANCROIX,73
73290002,45.275,6.815,TX,VAL-CENIS,1280,TERMIGNON-CLIM,73
73306005,45.173,6.433,TX,VALLOIRE,1460,VALLOIRE FOREST,73
84007005,43.911,4.903,TX,AVIGNON,34,AVIGNON,84
86289001,46.243,0.67,TX,LE VIGEANT,117,LE-VIGEANT,86
