YYYYMM,NUM_POST,TYPE,VALEUR
194512,37179001,IN,146.1
194601,37179001,IN,136.2
194602,37179001,IN,215.3
194603,37179001,IN,142.5
194604,37179001,IN,211.9
194605,37179001,IN,205.6
194606,37179001,IN,268.3
194607,37179001,IN,365.2
194608,37179001,IN,379.7
194609,37179001,IN,301.1
194610,37179001,IN,221.7
194611,37179001,IN,137.0
194612,37179001,IN,117.5
194701,37179001,IN,101.0
194702,37179001,IN,123.4
194703,37179001,IN,153.8
194704,37179001,IN,301.4
194705,37179001,IN,294.0
194706,37179001,IN,353.4
194707,37179001,IN,371.8
194708,37179001,IN,301.6
194709,37179001,IN,254.0
194710,37179001,IN,138.0
194711,37179001,IN,170.0
194712,37179001,IN,133.3
194801,37179001,IN,113.9
194802,37179001,IN,171.4
194803,37179001,IN,262.8
194804,37179001,IN,220.7
194805,37179001,IN,248.4
194806,37179001,IN,341.7
194807,37179001,IN,350.4
194808,37179001,IN,336.1
194809,37179001,IN,245.7
194810,37179001,IN,185.1
194811,37179001,IN,215.5
194812,37179001,IN,167.2
194901,37179001,IN,200.1
194902,37179001,IN,212.5
194903,37179001,IN,222.6
194904,37179001,IN,279.6
194905,37179001,IN,232.4
194906,37179001,IN,302.6
194907,37179001,IN,372.4
194908,37179001,IN,319.7
194909,37179001,IN,285.3
194910,37179001,IN,219.1
194911,37179001,IN,164.2
194912,37179001,IN,151.5
195001,37179001,IN,134.1
195002,37179001,IN,151.2
195003,37179001,IN,235.3
195004,37179001,IN,241.8
195005,37179001,IN,299.9
195006,37179001,IN,350.3
195007,37179001,IN,375.1
195008,37179001,IN,291.4
195009,37179001,IN,271.2
195010,37179001,IN,213.5
195011,37179001,IN,173.6
195012,37179001,IN,105.6
195101,37179001,IN,142.6
195102,37179001,IN,153.8
195103,37179001,IN,197.9
195104,37179001,IN,270.7
195105,37179001,IN,198.1
195106,37179001,IN,336.8
195107,37179001,IN,367.8
195108,37179001,IN,330.4
195109,37179001,IN,262.1
195110,37179001,IN,143.2
195111,37179001,IN,160.6
195112,37179001,IN,169.1
195201,37179001,IN,168.3
195202,37179001,IN,225.8
195203,37179001,IN,184.8
195204,37179001,IN,234.1
195205,37179001,IN,278.9
195206,37179001,IN,354.6
195207,37179001,IN,383.3
195208,37179001,IN,338.8
195209,37179001,IN,275.5
195210,37179001,IN,212.9
195211,37179001,IN,152.0
