COMMUNE,NUM_POSTE,ALTI,NOM_USUEL,LAT_DG,NUM_DEP,LON_DG,ficheClimComplete,ficheClimReduite
SURIN,79320002,100,SURIN_SAPC,46.459667,79,-0.460333,0,1
THENEZAY,79326002,140,THENEZAY,46.705167,79,-0.066,0,1
THENEZAY,79326004,132,THENEZAY STNA,46.725333,79,-0.020333,1,1
THOUARS,79329001,81,THOUARS-STNA,46.989167,79,-0.207,0,1
ABBEVILLE,80001001,69,ABBEVILLE,50.136,80,1.834,1,1
AUMONT,80041001,119,AUMONT,49.883667,80,1.9295,0,0
BERNAVILLE,80086002,146,BERNAVILLE,50.139333,80,2.1805,0,1
CAYEUX-SUR-MER,80182003,4,CAYEUX-SUR-MER,50.187167,80,1.521167,0,1
DOMPIERRE-SUR-AUTHIE,80248001,36,DOMPIERRE-SUR-AUTHIE,50.301,80,1.9205,0,0
DOULLENS,80253002,59,DOULLENS,50.147667,80,2.3485,0,0
EPEHY,80271002,117,EPEHY_SAPC,50.001167,80,3.1215,0,1
GLISY,80379002,60,AMIENS-GLISY,49.872,80,2.3825,1,1
BRAY-SUR-SOMME,80523001,107,MEAULTE,49.971833,80,2.703833,0,1
ESTREES-MONS,80557001,87,ESTREES-MONS-INRA,49.874833,80,3.031167,0,1
OISEMONT,80606002,121,OISEMONT_SAPC,49.956833,80,1.77,0,1
LE PLESSIER-ROZAINVILLERS,80628001,105,LE-PLESSIER-ROZAINVILLERS,49.754333,80,2.5545,0,0
POIX-DE-PICARDIE,80630001,107,POIX-DE-PICARDIE,49.778333,80,1.980167,0,0
ROUVROY-EN-SANTERRE,80682001,95,ROUVROY-EN-SANTERRE,49.765167,80,2.698333,1,1
SAINT-QUENTIN-EN-TOURMONT,80713001,5,SAINT-QUENTIN EN TT,50.285667,80,1.582333,0,0
VILLERS-CARBONNEL,80801001,81,VILLERS-CARBONNEL,49.877167,80,2.897667,0,0
ANGLES,81014001,743,ANGLES,43.556833,81,2.561667,0,0
CORDES-SUR-CIEL,81069001,173,CORDES,44.074167,81,1.955667,0,0
DOURGNE,81081002,234,DOURGNE,43.491333,81,2.139667,1,1
LABASTIDE-ROUAIROUX,81115002,448,LABASTIDE-ROUAIROUX,43.478333,81,2.657833,1,1
LACAUNE,81124001,811,LACAUNE,43.708333,81,2.704167,0,1
LAVAUR,81140002,131,LAVAUR,43.693667,81,1.866167,1,1
MAZAMET,81163001,682,MAZAMET,43.463333,81,2.346333,0,1
MONTREDON-LABESSONNIE,81182004,566,MONTREDON-LABESSONNIE,43.725,81,2.3555,0,1
MURAT-SUR-VEBRE,81192005,1022,MURAT SUR VEBRE,43.633333,81,2.8255,1,1
PUYCELSI,81217002,260,PUYCELSI,43.981,81,1.680667,1,1
PUYLAURENS,81219001,312,PUYLAURENS,43.570333,81,2.009167,0,1
ROUAIROUX,81231001,347,ROUAIROUX,43.472,81,2.584167,0,1
LE SEQUESTRE,81284001,172,ALBI,43.914667,81,2.116333,1,1
TANUS,81292001,537,TANUS,44.107167,81,2.279667,1,1
BIOULE,82018003,92,BIOULE,44.097333,82,1.508167,0,1
CASTELSARRASIN,82033005,72,CASTELSARRASIN,44.087,82,1.129667,0,1
CAYLUS,82038006,274,CAYLUS,44.220167,82,1.704167,1,1
DURFORT-LACAPELETTE,82051001,151,DURFORT,44.175667,82,1.166667,0,1
LAUZERTE,82094004,231,LAUZERTE,44.271,82,1.1155,0,1
MONTAUBAN,82121002,106,MONTAUBAN,44.028,82,1.376667,1,1
SAINT-ANTONIN-NOBLE-VAL,82155003,125,ST-ANTONIN-TEUS,44.142167,82,1.798167,0,1
SAINT-VINCENT-D'AUTEJAC,82174001,191,ST-VINCENT,44.170667,82,1.459667,0,1
SAVENES,82178001,117,SAVENES_MAN,43.854167,82,1.186167,0,1
SAVENES,82178002,156,SAVENES,43.824167,82,1.175,0,1
SERIGNAC,82180001,151,SERIGNAC,43.931833,82,1.068333,0,1
VALENCE,82186003,67,VALENCE,44.116667,82,0.873,0,1
AIGUINES,83002004,563,AIGUINES_SAPC,43.7945,83,6.244833,0,1
LES ARCS,83004004,55,LES ARCS_SAPC,43.451,83,6.470833,0,1
AUPS,83007004,497,AUPS,43.641,83,6.1875,0,1
BORMES-LES-MIMOSAS,83019002,88,BORMES LES MIMOSAS,43.195167,83,6.379333,0,0
LE CANNET-DES-MAURES,83031001,80,LE LUC,43.383167,83,6.386167,1,1
LE CASTELLET,83035001,417,LE CASTELLET,43.252167,83,5.784667,1,1
LE CASTELLET,83035002,66,LE CASTELLET_SAPC,43.184,83,5.770167,0,1
COGOLIN,83042001,31,COGOLIN_SAPC,43.261667,83,6.510333,0,1
COLLOBRIERES,83043005,128,COLLOBRIERES_SAPC,43.232167,83,6.258,0,1
MONTFERRAT,83044003,892,COMPS-SUR-ARTUBY,43.658833,83,6.471333,0,1
PIERREFEU-DU-VAR,83049005,72,CUERS,43.247667,83,6.131333,0,1
DRAGUIGNAN,83050007,173,DRAGUIGNAN_SAPC,43.526167,83,6.453333,0,1
ENTRECASTEAUX,83051001,279,ENTRECASTEAUX,43.521333,83,6.252167,0,1
FREJUS,83061001,7,FREJUS,43.4235,83,6.738,0,1
FREJUS,83061007,560,FREJUS MONT VINAIGRE,43.502667,83,6.8155,0,0
HYERES,83069001,2,HYERES,43.094333,83,6.146333,1,1
HYERES,83069002,135,PORQUEROLLES,43.0,83,6.226833,0,1
HYERES,83069003,118,ILE DU LEVANT,43.0325,83,6.469333,1,1
LA MARTRE,83074002,967,LA MARTRE,43.770667,83,6.598667,0,0
LES MAYONS,83075001,147,LES MAYONS_SAPC,43.316833,83,6.358333,0,0
MEOUNES-LES-MONTRIEUX,83077001,309,MEOUNES LES MONTRIEUX_SAPC,43.258,83,5.964833,0,0
MONS,83080001,796,MONS,43.694333,83,6.710167,0,0
MONTFORT-SUR-ARGENS,83083001,141,MONTFORT-SUR-ARGENS_SAPC,43.469667,83,6.127,0,1
PLAN-D'AUPS-SAINTE-BAUME,83093005,605,PLAN D'AUPS - STE BAUME_SAPC,43.342667,83,5.728333,0,1
RAMATUELLE,83101001,107,CAP CAMARAT,43.2005,83,6.6745,0,0
REGUSSE,83102005,561,REGUSSE,43.668167,83,6.105167,0,1
RIANS,83104001,390,RIANS,43.618167,83,5.7525,0,0
SAINT-MAXIMIN-LA-SAINTE-BAUME,83116022,294,ST MAXIMIN LA STE BAUME,43.4775,83,5.847833,0,1
SAINT-RAPHAEL,83118002,124,LE DRAMONT,43.4145,83,6.852833,0,1
SEILLANS,83124002,278,SEILLANS,43.580167,83,6.622167,0,1
TOULON,83137001,3,TOULON,43.115833,83,5.900667,1,1
VARAGES,83145001,348,VARAGES,43.593833,83,5.962833,0,1
VIDAUBAN,83148002,282,VIDAUBAN,43.386667,83,6.525,0,1
VINON-SUR-VERDON,83150002,271,VINON SUR VERDON,43.734,83,5.782667,1,1
SAINT-MANDRIER-SUR-MER,83153001,115,CAP CEPET,43.079333,83,5.940833,0,1
APT,84003002,242,APT-VITON,43.881,84,5.414,0,1
APT,84003003,222,APT,43.892,84,5.381833,0,1
AVIGNON,84007005,34,AVIGNON,43.911333,84,4.9025,1,1
LA BASTIDE-DES-JOURDANS,84009002,381,LA BASTIDE DES JOURDANS,43.787333,84,5.615,0,1
BEAUMONT-DU-VENTOUX,84015002,1445,BEAUMONT-MT  SEREIN,44.180667,84,5.255833,0,1
CABRIERES-D'AVIGNON,84025001,142,CABRIERES D'AVIGNON,43.883667,84,5.164833,1,1
CADENET,84026003,152,CADENET,43.718833,84,5.353,1,1
CARPENTRAS,84031001,98,CARPENTRAS,44.083667,84,5.058333,1,1
L'ISLE-SUR-LA-SORGUE,84054001,64,ISLE SUR SORGUE,43.9015,84,5.051167,0,0
LAPALUD,84064001,46,LAPALUD,44.3205,84,4.658167,0,0
MALAUCENE,84069001,340,MALAUCENE,44.168833,84,5.117833,0,0
MERINDOL,84074004,150,MERINDOL,43.752167,84,5.192667,0,0
MURS,84085004,488,MURS,43.938167,84,5.2255,1,1
OPPEDE,84086001,672,OPPEDE CRETE DU PETIT  LUBERON,43.811,84,5.146,0,0
ORANGE,84087001,57,ORANGE,44.1445,84,4.861,1,1
PUYMERAS,84094001,392,PUYMERAS,44.2895,84,5.131333,1,1
SAINT-CHRISTOL,84107002,836,ST CHRISTOL,44.040667,84,5.492833,0,1
SAINT-SATURNIN-LES-APT,84118001,322,ST SATURNIN LES APT,43.930833,84,5.372,0,1
SANNES,84121001,307,SANNES,43.754833,84,5.499333,0,1
VAUGINES,84140001,345,VAUGINES,43.773667,84,5.412333,0,1
VISAN,84150001,141,VISAN,44.336667,84,4.9055,0,1
ANGLES,85004001,10,ANGLES,46.4105,85,-1.402333,0,1
ANTIGNY,85005001,75,ANTIGNY,46.618833,85,-0.775333,0,0
CHANTONNAY,85051001,93,CHANTONNAY,46.693333,85,-1.048333,0,0
LES SABLES-D'OLONNE,85060002,27,CHATEAU-D'OLONNE,46.477167,85,-1.725833,1,1
FONTENAY-LE-COMTE,85092004,20,FONTENAY,46.448167,85,-0.779833,0,0
LA GAUBRETIERE,85097001,190,LA-GAUBRETIERE_SAPC,46.925167,85,-1.023833,0,0
GRUES,85104001,2,GRUES,46.350167,85,-1.334833,0,0
LES HERBIERS,85109001,103,LES HERBIERS,46.855833,85,-1.018167,0,0
L'ILE-D'YEU,85113001,32,L ILE D YEU,46.693667,85,-2.330167,0,0
LES ACHARDS,85152001,58,LA MOTHE ACHARD,46.620833,85,-1.633167,1,1
MOUCHAMPS,85153002,82,MOUCHAMPS_SAPC,46.768333,85,-1.053333,0,0
NOIRMOUTIER-EN-L'ILE,85163001,3,NOIRMOUTIER EN,47.004667,85,-2.257167,1,1
PALLUAU,85169002,51,PALLUAU,46.808,85,-1.597667,1,1
LE PERRIER,85172001,2,LE PERRIER,46.8265,85,-1.999833,0,1
POUZAUGES,85182004,153,POUZAUGES SA,46.766,85,-0.830833,0,0
ROCHESERVIERE,85190001,43,ROCHESERVIERE,46.956667,85,-1.482667,0,1
LA ROCHE-SUR-YON,85191003,88,LA ROCHE SUR YON,46.705,85,-1.381833,1,1
SAINT-FULGENT,85215002,62,ST-FULGENT_SAPC,46.848,85,-1.184167,0,1
SAINTE-GEMME-LA-PLAINE,85216001,3,SAINTE GEMME LA PLAINE_SAPC,46.440167,85,-1.121333,1,1
SAINT-JEAN-DE-MONTS,85234001,3,ST JEAN DE MONT,46.791667,85,-2.042167,0,1
ARCHIGNY,86009001,138,ARCHIGNY,46.685333,86,0.678833,0,0
AVAILLES-LIMOUZINE,86015001,156,AVAILLES-LIMOUZ,46.121,86,0.650833,0,0
BOIVRE-LA-VALLEE,86021002,150,BENASSAY_SAPC,46.568333,86,0.054833,0,0
POITIERS,86027001,125,POITIERS-BIARD,46.593833,86,0.314333,1,1
BONNEUIL-MATOURS,86032001,57,BONNEUIL-MATOUR,46.682167,86,0.566167,0,0
BRUX,86039001,148,BRUX_SAPC,46.275667,86,0.190333,0,1
CHATELLERAULT,86066001,116,CHATELLERAULT,46.814,86,0.576667,0,0
CIVRAY,86078002,143,CIVRAY,46.160333,86,0.298667,1,1
LA FERRIERE-AIROUX,86097001,122,LA FERRIERE AIROUX_SAPC,46.321,86,0.410333,1,1
LESIGNY,86129001,60,LESIGNY,46.853667,86,0.759,0,1
LOUDUN,86137003,96,LOUDUN,47.034833,86,0.097667,1,1
LUSIGNAN,86139001,152,LUSIGNAN-INRA,46.417667,86,0.119333,0,1
LUSSAC-LES-CHATEAUX,86140001,103,LUSSAC-LES-CHAT,46.400333,86,0.734833,0,0
MARTAIZE,86149001,61,MARTAIZE,46.914667,86,0.024167,0,1
MAUPREVOIR,86152002,144,MAUPREVOIR,46.169,86,0.512833,0,0
SILLARS,86165005,153,MONTMORILLON,46.411833,86,0.841167,1,1
NEUVILLE-DE-POITOU,86177001,110,NEUVILLE DE POI,46.694667,86,0.247333,0,1
LA TRIMOUILLE,86273001,121,LA TRIMOUILLE,46.4635,86,1.042,0,0
LE VIGEANT,86289001,117,LE-VIGEANT,46.242833,86,0.669667,0,1
VOUILLE,86294003,111,VOUILLE,46.642,86,0.200333,0,1
BEAUMONT-DU-LAC,87009003,670,BEAUMONT DU LAC,45.8015,87,1.863167,0,0
BELLAC,87011002,241,BELLAC,46.120333,87,1.052667,0,0
VAL D'ISSOIRE,87026001,240,BUSSIERE BOFFY,46.052167,87,0.865833,0,1
CHALUS,87032004,403,CHALUS_SAPC,45.646167,87,0.979,0,1
CHAMPAGNAC-LA-RIVIERE,87034001,340,CHAMPAGNAC LA R,45.694167,87,0.9,0,1
CHATEAUPONSAC,87041001,282,CHATEAUPONSAC,46.137667,87,1.265167,0,0
CHERONNAC,87044001,295,CHERONNAC_SAPC,45.753833,87,0.76,0,0
LE DORAT,87059001,222,LE DORAT,46.220833,87,1.0805,0,1
EYMOUTIERS,87064005,557,EYMOUTIERS,45.733833,87,1.701167,1,1
LIMOGES,87085006,402,LIMOGES-BELLEGARDE,45.861167,87,1.175,1,1
MAGNAC-LAVAL,87089003,246,MAGNAC-LAVAL,46.209667,87,1.187,1,1
NANTIAT,87103002,335,NANTIAT,46.004667,87,1.180667,0,1
NEXON,87106001,336,NEXON,45.680833,87,1.189,0,1
LE PALAIS-SUR-VIENNE,87113001,286,LE PALAIS SUR VIENNE,45.877833,87,1.3425,0,0
ROCHECHOUART,87126002,255,ROCHECHOUART,45.8285,87,0.829333,0,1
SAINT-GERMAIN-LES-BELLES,87146002,418,ST GERMAIN BELL,45.6125,87,1.4995,0,1
SAINT-JUNIEN,87154003,271,ST JUNIEN,45.900833,87,0.917,1,1
SAINT-LEGER-LA-MONTAGNE,87159002,664,ST LEGER LA MONTAGNE_SAPC,46.035333,87,1.459667,0,1
SAINT-SYLVESTRE,87183001,423,ST SYLV CROUZIL,45.988833,87,1.33,0,0
SAINT-YRIEIX-LA-PERCHE,87187003,404,ST YRIEIX LA PE,45.513667,87,1.243833,1,1
LA VOGE-LES-BAINS,88029001,319,BAINS,48.004167,88,6.263167,0,1
BAN-DE-SAPT,88033002,590,BAN-DE-SAPT,48.345833,88,6.991833,1,1
BASSE-SUR-LE-RUPT,88037003,445,BASSE-S-L-RUPT,47.990333,88,6.726833,0,1
LA BRESSE,88075005,772,LA_BRESSE_SAPC,48.007667,88,6.9415,0,0
BUSSANG,88081004,615,BUSSANG,47.892167,88,6.868,0,0
CHATENOIS,88095003,330,CHATENOIS,48.309,88,5.834333,0,0
DOGNEVILLE,88136001,317,EPINAL,48.210833,88,6.451667,1,1
DOMMARTIN-AUX-BOIS,88147001,396,DOMMARTIN-AUX-BOIS_SAPC,48.160667,88,6.280167,0,1
FONTENOY-LE-CHATEAU,88176003,314,FONTENOY_SAPC,47.981333,88,6.209167,0,0
GERARDMER,88196009,669,GERARDMER,48.072167,88,6.834,0,1
GIRANCOURT,88201003,355,GIRANCOURT,48.138,88,6.3235,0,0
ISCHES,88248001,342,ISCHES_SAPC,48.016667,88,5.8175,0,0
LIGNEVILLE,88271001,433,LIGNEVILLE,48.160833,88,5.961167,1,1
POUSSAY,88304006,289,MIRECOURT-INRA,48.301667,88,6.123333,0,1
PADOUX,88340001,342,PADOUX,48.275833,88,6.583667,0,0
REMIREMONT,88383001,384,REMIREMONT,48.019667,88,6.596667,0,0
NEUFCHATEAU,88393003,372,ROLLAINVILLE,48.359167,88,5.716667,0,1
LE ROULIER,88399001,449,LE ROULIER_SAPC,48.168,88,6.6255,0,1
ROVILLE-AUX-CHENES,88402002,278,ROVILLE,48.383,88,6.608167,0,1
RUPT-SUR-MOSELLE,88408002,427,RUPT-SUR-MOSELLE,47.918167,88,6.663,0,0
SAINT-OUEN-LES-PAREY,88430001,329,ST OUEN-LES-PAREY_SAPC,48.188833,88,5.7745,0,1
VAGNEY,88486003,805,VAGNEY,48.042333,88,6.750333,0,1
LE VAL-D'AJOL,88487002,370,VAL-D AJOL,47.926,88,6.490333,0,1
LE VAL-D'AJOL,88487003,544,LE VAL-D'AJOL,47.955167,88,6.462667,0,0
MONTHOLON,89003001,124,AILLANT,47.871167,89,3.352167,0,1
ARCES-DILO,89014001,266,ARCES,48.078167,89,3.583167,0,0
CHABLIS,89068001,141,CHABLIS_SAPC,47.822,89,3.791167,0,1
CHARNY OREE DE PUISAYE,89086001,179,CHARNY,47.882667,89,3.080333,0,0
COULOURS,89120001,228,COULOURS,48.162333,89,3.611333,0,1
CRUZY-LE-CHATEL,89131001,291,CRUZY_SAPC,47.852,89,4.2245,0,1
CUDOT,89133001,170,CUDOT_SAPC,47.983833,89,3.1775,0,1
FLACY,89165001,118,FLACY,48.225667,89,3.61,0,1
FONTAINES,89173001,320,FONTAINES,47.691333,89,3.26,0,0
CHARNY OREE DE PUISAYE,89192001,180,GRANDCHAMP_SAPC,47.7815,89,3.1895,0,1
JOIGNY,89206001,75,JOIGNY,47.982833,89,3.370833,0,0
LIGNY-LE-CHATEL,89227001,155,LIGNY-LE-CHATEL,47.939,89,3.728667,0,1
MERRY-SUR-YONNE,89253001,225,MERRY-SUR-YONNE,47.565167,89,3.5995,0,1
LES HAUTS DE FORTERRE,89260001,355,MOLESMES_SAPC,47.610333,89,3.463833,0,1
MOUTIERS-EN-PUISAYE,89273001,222,MOUTIERS_SAPC,47.620167,89,3.152833,0,1
NOYERS,89279002,266,NOYERS_SAPC,47.682833,89,3.949,0,1
PERRIGNY,89295001,152,AUXERRE-PERRIGNY,47.824667,89,3.549667,0,0
SAINT-ANDRE-EN-TERRE-PLAINE,89333001,300,ST ANDRE,47.488333,89,4.058667,1,1
SAINT-DENIS-LES-SENS,89342001,65,ST DENIS LES SENS,48.220833,89,3.266833,0,0
SAINT-LEGER-VAUBAN,89349001,464,ST LEGER VAUBAN,47.357,89,4.063833,0,1
SAINT-LEGER-VAUBAN,89349005,517,ST-LEGER-VAUBAN_SA,47.361167,89,4.08,0,0
SAINT-PRIVE,89365001,198,SAINT PRIVE,47.658,89,2.985333,1,1
SAVIGNY-SUR-CLAIRIS,89380001,184,SAVIGNY/CLAIRIS,48.0865,89,3.104,0,1
SENS,89387002,70,SENS,48.167667,89,3.288667,0,1
TONNERRE,89418007,200,TONNERRE JOUDRE,47.868167,89,3.995,1,1
DORANS,90035001,401,DORANS,47.591667,90,6.837,1,1
FELON,90044001,383,FELON_SAPC,47.704333,90,6.984167,0,1
GIROMAGNY,90052002,473,GIROMAGNY_SAPC,47.741667,90,6.835,1,1
JONCHEREY,90056002,359,JONCHEREY,47.526167,90,7.003167,0,1
LEPUIX,90065003,1153,BALLON_SAPC,47.812667,90,6.842667,0,1
NOVILLARD,90074001,366,NOVILLARD_SAPC,47.603833,90,6.962167,0,1
SAINT-DIZIER-L'EVEQUE,90090001,553,ST DIZIER-L'EVEQUE_SAPC,47.467333,90,6.958833,0,1
ATHIS-MONS,91027002,86,ORLY,48.718,91,2.397,1,1
BOIGNEVILLE,91069001,115,BOIGNEVILLE,48.3255,91,2.381167,0,1
LE PLESSIS-PATE,91103001,78,BRETIGNY_SAPC,48.6005,91,2.326,0,1
COURDIMANCHE-SUR-ESSONNE,91184001,71,COURDIMANCHE,48.421833,91,2.374333,0,1
DOURDAN,91200002,116,DOURDAN,48.526167,91,1.993,0,1
EPINAY-SUR-ORGE,91216001,51,EPINAY-SUR-ORGE,48.6645,91,2.315333,0,1
FONTENAY-LES-BRIIS,91243001,109,FONTENAY-LES-B.,48.611667,91,2.166,0,1
GOMETZ-LE-CHATEL,91275001,159,GOMETZ-LE-CHAT.,48.676833,91,2.135833,0,1
MILLY-LA-FORET,91405002,109,MILLY-LA-FORET,48.382167,91,2.431833,0,0
NAINVILLE-LES-ROCHES,91441001,78,NAINVILLE,48.507833,91,2.494,0,1
PUTEAUX,92073001,30,SURESNES,48.870667,92,2.234667,0,0
NEUILLY-SUR-MARNE,93050001,45,NEUILLY-SUR-M.,48.8605,93,2.5495,0,1
CHOISY-LE-ROI,94022001,34,CHOISY-LE-ROI,48.76,94,2.418,0,1
JOINVILLE-LE-PONT,94042001,37,JOINVILLE,48.813667,94,2.462667,0,1
LIMEIL-BREVANNES,94044001,45,LIMEIL,48.751167,94,2.485833,0,1
MANDRES-LES-ROSES,94047001,93,MANDRES,48.709167,94,2.549833,0,1
SAINT-MAUR-DES-FOSSES,94068001,48,ST-MAUR,48.808667,94,2.492333,0,0
BOISSY-L'AILLERIE,95078001,87,PONTOISE - AERO,49.090333,95,2.0285,1,1
BONNEUIL-EN-FRANCE,95088001,49,LE BOURGET,48.967333,95,2.427667,1,1
LE PLESSIS-GASSOT,95492001,108,LE PLESSIS GASSOT,49.040333,95,2.406667,0,0
PONTOISE,95500003,50,PONTOISE -VILLE,49.044667,95,2.084667,0,1
ROISSY-EN-FRANCE,95527001,108,ROISSY,49.015167,95,2.534333,1,1
SAINT-WITZ,95580001,141,ST WITZ,49.085667,95,2.550667,0,1
WY-DIT-JOLI-VILLAGE,95690001,126,WY-DIT,49.108167,95,1.830667,0,0
LES ABYMES,97101014,95,LES ABYMES CHAZEAU_SAPC,16.2875,971,-61.453167,0,0
LES ABYMES,97101015,11,LE RAIZET AERO,16.264,971,-61.516333,1,1
ANSE-BERTRAND,97102005,19,ANSE-BERTRAND LA JOYEUSE,16.474333,971,-61.487667,0,0
BAIE-MAHAULT,97103008,48,BAIE-MAHAULT CONVENANCE_SAPC,16.242833,971,-61.595667,0,0
BAILLIF,97104005,21,BAILLIF AERO,16.012167,971,-61.740167,0,0
BASSE-TERRE,97105002,92,BASSE-TERRE GUILLARD,15.996167,971,-61.720667,0,0
BOUILLANTE,97106001,34,BOUILLANTE GEND PIGEON_SAPC,16.149667,971,-61.774,0,0
CAPESTERRE-BELLE-EAU,97107002,253,CAPESTERRE-B-EAU NEUFCHATEAU,16.0785,971,-61.6,0,0
CAPESTERRE-BELLE-EAU,97107008,597,CAPESTERRE-B-EAU CARBET_SAPC,16.041833,971,-61.6385,0,0
CAPESTERRE-BELLE-EAU,97107009,70,CAPESTERRE-BE BOIS DEBOUT_SAPC,16.021667,971,-61.585833,0,0
CAPESTERRE-DE-MARIE-GALANTE,97108001,142,CAPESTERRE-M-GALANTE BELLEVUE,15.926667,971,-61.241167,0,0
GOURBEYRE,97109003,477,GOURBEYRE GROS-MORNE DOLE,16.003167,971,-61.6725,0,0
LA DESIRADE,97110001,7,LA DESIRADE GENDARMERIE,16.297833,971,-61.095833,0,0
LA DESIRADE,97110002,27,LA DESIRADE METEO,16.335,971,-61.004,0,0
DESHAIES,97111001,42,DESHAIES GENDARMERIE,16.310667,971,-61.790667,0,0
GRAND-BOURG,97112003,10,GRAND-BOURG LES BASSES AERO,15.8695,971,-61.272167,0,0
LE GOSIER,97113003,19,LE GOSIER SAINT-FELIX,16.203167,971,-61.460333,0,0
LE GOSIER,97113009,60,LE GOSIER LEROUX_SAPC,16.246333,971,-61.471167,0,0
GOYAVE,97114008,115,GOYAVE CHRISTOPHE,16.109833,971,-61.586167,0,0
MORNE-A-L'EAU,97116002,11,MORNE-A-L'EAU BLANCHET,16.320667,971,-61.418667,0,0
LE MOULE,97117013,24,LE MOULE LAUREAL,16.314167,971,-61.349,0,1
PETIT-BOURG,97118008,272,PETIT-BOURG PROVIDENCE_SAPC,16.177167,971,-61.688,0,0
PETIT-BOURG,97118009,12,PETIT-BOURG ROUJOL,16.181,971,-61.5895,0,0
PETIT-BOURG,97118018,160,PETIT-BOURG GROS-MORNE_SAPC,16.1555,971,-61.623,0,0
PETIT-CANAL,97119006,43,PETIT-CANAL GROS CAP,16.413167,971,-61.415667,0,0
POINTE-NOIRE,97121002,510,POINTE-NOIRE COL DES MAMELLES,16.1795,971,-61.724667,0,0
POINTE-NOIRE,97121005,213,POINTE-NOIRE BELLEVUE,16.232167,971,-61.776333,0,0
POINTE-NOIRE,97121006,75,POINTE NOIRE MORPHY,16.252333,971,-61.799167,0,0
PORT-LOUIS,97122004,18,PORT-LOUIS GENDARMERIE,16.421833,971,-61.525167,0,0
SAINT-BARTHELEMY,97123001,44,ST-BARTHELEMY METEO,17.9015,971,-62.852167,0,1
SAINT-CLAUDE,97124006,650,ST-CLAUDE MATOUBA_SAPC,16.046333,971,-61.693667,0,0
SAINT-CLAUDE,97124009,1141,ST-CLAUDE CITERNE,16.032667,971,-61.656,0,0
SAINT-CLAUDE,97124010,1104,ST-CLAUDE MAISON-VOLCAN_SAPC,16.036,971,-61.665333,0,0
SAINT-FRANCOIS,97125001,40,ST-FRANCOIS RENEVILLE,16.2845,971,-61.311,0,0
SAINT-FRANCOIS,97125011,1,SAINT FRANCOIS AERODROME,16.257167,971,-61.2565,0,0
SAINT-MARTIN,97127002,39,ST-MARTIN MARIGOT GENDARMERIE,18.067333,971,-63.070667,0,0
SAINT-MARTIN,97127004,5,ST-MARTIN GRAND-CASE,18.100667,971,-63.048,0,0
SAINTE-ANNE,97128004,42,STE-ANNE MARLY,16.285,971,-61.335,0,0
SAINTE-ANNE,97128010,129,SAINTE-ANNE DESHAUTEURS_SAPC,16.253333,971,-61.429833,0,0
SAINTE-ROSE,97129011,10,STE-ROSE CLUGNY,16.353833,971,-61.747333,0,0
SAINTE-ROSE,97129012,12,STE-ROSE BELLE-RIVIERE,16.275167,971,-61.671667,0,0
SAINTE-ROSE,97129015,10,STE-ROSE VIARD,16.314167,971,-61.681,0,0
SAINTE-ROSE,97129017,332,SAINTE-ROSE SOFAIA_SAPC,16.291333,971,-61.7285,0,0
SAINTE-ROSE,97129018,132,SAINTE-ROSE GRANDE-H_SAPC,16.262333,971,-61.706167,0,0
VIEUX-FORT,97133001,39,VIEUX-FORT BOURG,15.948167,971,-61.698,0,0
VIEUX-HABITANTS,97134001,136,VIEUX-HABITANTS GEND_SAPC,16.054,971,-61.7555,0,0
VIEUX-HABITANTS,97134008,250,VIEUX HABITANTS LAURICHESSE,16.0825,971,-61.747333,0,0
L'AJOUPA-BOUILLON,97201001,338,AJOUPA-BOUILLON EDEN,14.811833,972,-61.120333,0,1
BASSE-POINTE,97203003,45,BASSEPOINTE-CHAL,14.85,972,-61.098333,0,1
LE DIAMANT,97206001,42,DIAMANT - JACQUA,14.484667,972,-61.023167,0,0
RIVIERE-SALEE,97207002,40,DUCOS,14.541833,972,-60.976833,0,0
FONDS-SAINT-DENIS,97208001,493,FOND-DENIS-CADET,14.735333,972,-61.145,0,1
FORT-DE-FRANCE,97209002,486,FORT-D-FRANCE-DONIS,14.676833,972,-61.089667,0,0
FORT-DE-FRANCE,97209004,143,FORT-DE-FRANCE DESAIX,14.617667,972,-61.063833,1,1
FORT-DE-FRANCE,97209007,12,FORT-D-FRANCE-PTE NEGRES,14.599333,972,-61.090333,0,0
LE FRANCOIS,97210001,53,FRANCOIS-CHOPOT,14.630333,972,-60.919667,0,1
LE FRANCOIS,97210004,13,FRANCOIS-SIMON,14.590167,972,-60.869,0,1
GROS-MORNE,97212004,690,GROS-MORNE BELLEVUE_SAPC,14.735167,972,-61.055333,0,0
LE LAMENTIN,97213004,3,LAMENTIN-AERO,14.595333,972,-60.995667,1,1
LE LORRAIN,97214001,83,LORRAIN VALLON,14.829167,972,-61.049333,0,0
LE MARIN,97217003,3,MARIN,14.467333,972,-60.859333,0,0
LE MORNE-ROUGE,97218002,350,MORNE-ROUGE-CHAMP,14.755,972,-61.109833,0,1
LE MARIN,97220005,115,RIVIERE-PILOTE CAPRON,14.494167,972,-60.879667,0,0
LE ROBERT,97222002,16,ROBERT-PTE FORT,14.679667,972,-60.9255,0,0
SAINT-ESPRIT,97223001,21,ST-ESPRIT GEND,14.560167,972,-60.940667,0,0
SAINT-JOSEPH,97224001,380,ST-JOSEPH RABUCH,14.679,972,-61.056667,0,0
